"측정일자","도로변구분","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20190112","고공","관악산","78","0.007","0.026","0","0.004"
"20190112","일반도로","신촌로","86","0.005","0.072","1.4","0.006"
"20190112","고공","북한산","71","0.024","0.021","0.7","0.004"
"20190112","중앙차로","동작대로","109","0.005","0.038","1.2","0.008"
"20190112","일반도로","시흥대로","92","0.01","0.068","1.3","0.006"
"20190112","일반도로","화랑로","86","0.008","0.037","0.9","0.005"
"20190112","중앙차로","강남대로","103","0.004","0.076","1.5","0.007"
"20190112","일반도로","도산대로","103","0.007","0.047","1.3","0.004"
"20190112","고공","남산","84","0.011","0.06","1.6","0.006"
"20190112","전용차로","강변북로","99","0.005","0.071","0.9","0.005"
"20190112","경계","궁동","74","0.025","0.058","1","0.004"
"20190112","전용차로","정릉로","101","0.006","0.063","1","0.007"
"20190112","일반도로","종로","90","0.008","0.057","1","0.005"
"20190111","전용차로","강변북로","81","0.004","0.063","0.8","0.005"
"20190111","일반도로","시흥대로","84","0.006","0.066","1.2","0.006"
"20190111","일반도로","영등포로","73","0.003","0.065","1.2","0.006"
"20190111","중앙차로","공항대로","97","0.002","0.063","1.2","0.008"
"20190111","일반도로","종로","72","0.004","0.057","1","0.006"
"20190111","일반도로","청계천로","60","0.004","0.06","1.1","0.006"
"20190111","일반도로","한강대로","83","0.005","0.086","1.1","0.006"
"20190111","중앙차로","동작대로","88","0.003","0.033","1","0.008"
"20190111","중앙차로","강남대로","87","0.003","0.069","1.1","0.006"
"20190111","일반도로","도산대로","85","0.005","0.044","1.2","0.004"
"20190111","일반도로","천호대로","73","0.004","0.064","1","0.008"
"20190111","일반도로","홍릉로","73","0.004","0.038","1","0.007"
"20190111","전용차로","정릉로","74","0.004","0.06","0.9","0.006"
"20190111","경계","세곡","73","0.006","0.049","1.5","0.007"
"20190111","일반도로","화랑로","63","0.006","0.036","0.9","0.005"
"20190111","경계","궁동","74","0.019","0.074","1","0.005"
"20190111","고공","남산","68","0.005","0.061","1.6","0.007"
"20190111","고공","북한산","62","0.01","0.03","0.7","0.004"
"20190111","일반도로","신촌로","67","0.003","0.065","1.2","0.006"
"20190111","고공","관악산","75","0.008","0.019","0","0.004"
"20190111","경계","행주","88","0.005","0.064","1.2","0.006"
"20190110","고공","북한산","44","0.013","0.03","0.6","0.004"
"20190110","중앙차로","강남대로","61","0.004","0.061","0.9","0.006"
"20190110","경계","궁동","56","0.028","0.058","0.7","0.005"
"20190110","일반도로","도산대로","63","0.004","0.04","0.9","0.004"
"20190110","고공","남산","50","0.005","0.052","1.3","0.006"
"20190110","일반도로","천호대로","62","0.003","0.061","0.9","0.007"
"20190110","일반도로","홍릉로","64","0.003","0.036","0.9","0.007"
"20190110","전용차로","정릉로","68","0.004","0.061","0.7","0.007"
"20190110","전용차로","강변북로","69","0.003","0.066","0.7","0.005"
"20190110","일반도로","화랑로","59","0.006","0.033","0.7","0.005"
"20190110","일반도로","종로","54","0.005","0.051","0.8","0.005"
"20190110","일반도로","시흥대로","48","0.005","0.057","0.8","0.006"
"20190110","일반도로","영등포로","46","0.004","0.06","0.9","0.006"
"20190110","중앙차로","동작대로","58","0.004","0.029","0.7","0.008"
"20190110","고공","관악산","30","0.018","0.019","0","0.004"
"20190110","일반도로","한강대로","58","0.006","0.071","0.8","0.006"
"20190110","경계","행주","69","0.009","0.045","0.8","0.005"
"20190110","중앙차로","공항대로","70","0.003","0.052","0.9","0.007"
"20190110","일반도로","청계천로","46","0.004","0.055","0.9","0.006"
"20190110","경계","세곡","54","0.006","0.047","1.3","0.01"
"20190110","일반도로","신촌로","45","0.004","0.058","0.9","0.006"
"20190109","일반도로","천호대로","51","0.007","0.048","0.7","0.006"
"20190109","경계","행주","57","0.011","0.034","0.7","0.005"
"20190109","일반도로","신촌로","43","0.007","0.048","0.8","0.006"
"20190109","경계","세곡","51","0.01","0.038","1.8","0.007"
"20190109","일반도로","한강대로","54","0.01","0.06","0.8","0.005"
"20190109","고공","북한산","44","0.014","0.021","0.5","0.004"
"20190109","중앙차로","공항대로","59","0.006","0.045","0.8","0.006"
"20190109","경계","궁동","42","0.037","0.061","0.7","0.005"
"20190109","일반도로","영등포로","41","0.006","0.049","0.8","0.005"
"20190109","중앙차로","동작대로","61","0.006","0.025","0.7","0.008"
"20190109","고공","관악산","52","0.005","0.013","0","0.004"
"20190109","일반도로","홍릉로","46","0.009","0.024","0.5","0.005"
"20190109","전용차로","정릉로","54","0.009","0.047","0.6","0.006"
"20190109","전용차로","강변북로","57","0.008","0.047","0.5","0.005"
"20190109","일반도로","화랑로","43","0.009","0.026","0.6","0.005"
"20190109","고공","남산","50","0.011","0.039","1.2","0.006"
"20190109","중앙차로","강남대로","63","0.008","0.052","0.8","0.006"
"20190109","일반도로","종로","48","0.009","0.037","0.7","0.004"
"20190109","일반도로","청계천로","39","0.008","0.039","0.8","0.005"
"20190109","일반도로","도산대로","60","0.008","0.033","0.8","0.004"
"20190109","일반도로","시흥대로","47","0.007","0.046","0.8","0.006"
"20190108","일반도로","화랑로","31","0.015","0.023","0.5","0.005"
"20190108","일반도로","홍릉로","40","0.017","0.021","0.5","0.007"
"20190108","일반도로","종로","41","0.022","0.022","0.5","0.005"
"20190108","일반도로","청계천로","33","0.019","0.027","0.6","0.005"
"20190108","일반도로","한강대로","47","0.022","0.042","0.6","0.005"
"20190108","전용차로","정릉로","45","0.016","0.041","0.4","0.006"
"20190108","전용차로","강변북로","48","0.013","0.04","0.4","0.005"
"20190108","일반도로","신촌로","40","0.011","0.044","0.7","0.006"
"20190108","일반도로","천호대로","38","0.012","0.043","0.7","0.006"
"20190108","일반도로","도산대로","48","0.014","0.026","0.6","0.005"
"20190108","중앙차로","강남대로","53","0.01","0.047","0.8","0.005"
"20190108","경계","세곡","42","0.017","0.033","1.8","0.006"
"20190108","경계","행주","49","0.02","0.026","0.6","0.005"
"20190108","고공","관악산","37","0.019","0.014","0","0.004"
"20190108","고공","북한산","37","0.028","0.007","0.5","0.004"
"20190108","고공","남산","41","0.026","0.022","1","0.006"
"20190108","경계","궁동","42","0.031","0.042","0.8","0.005"
"20190108","일반도로","시흥대로","37","0.014","0.037","0.6","0.005"
"20190108","일반도로","영등포로","37","0.012","0.039","0.7","0.005"
"20190108","중앙차로","동작대로","50","0.011","0.022","0.5","0.007"
"20190108","중앙차로","공항대로","58","0.014","0.036","0.7","0.006"
"20190107","경계","세곡","55","0.008","0.049","2.6","0.007"
"20190107","일반도로","시흥대로","52","0.007","0.053","1.1","0.008"
"20190107","일반도로","청계천로","39","0.006","0.057","1.1","0.006"
"20190107","일반도로","한강대로","58","0.008","0.085","1.1","0.006"
"20190107","중앙차로","강남대로","58","0.005","0.063","1.2","0.006"
"20190107","중앙차로","동작대로","62","0.004","0.032","0.9","0.007"
"20190107","일반도로","영등포로","47","0.004","0.068","1.2","0.007"
"20190107","중앙차로","공항대로","71","0.004","0.063","1.1","0.007"
"20190107","일반도로","홍릉로","61","0.006","0.036","0.9","0.007"
"20190107","전용차로","정릉로","62","0.005","0.07","0.9","0.007"
"20190107","전용차로","강변북로","64","0.004","0.064","0.8","0.005"
"20190107","일반도로","화랑로","51","0.007","0.034","0.8","0.005"
"20190107","경계","궁동","60","0.021","0.066","1.2","0.005"
"20190107","고공","남산","48","0.011","0.054","1.5","0.006"
"20190107","고공","북한산","41","0.025","0.014","0.5","0.004"
"20190107","일반도로","종로","45","0.007","0.051","0.9","0.005"
"20190107","일반도로","신촌로","49","0.004","0.064","1.2","0.007"
"20190107","일반도로","천호대로","56","0.005","0.063","1.1","0.007"
"20190107","일반도로","도산대로","62","0.007","0.045","1.2","0.005"
"20190107","고공","관악산","46","0.022","0.017","0","0.004"
"20190107","경계","행주","63","0.011","0.046","0.9","0.005"
"20190106","전용차로","강변북로","57","0.007","0.05","0.5","0.004"
"20190106","일반도로","한강대로","56","0.01","0.057","0.7","0.005"
"20190106","일반도로","청계천로","39","0.011","0.038","0.6","0.005"
"20190106","일반도로","종로","45","0.011","0.036","0.6","0.004"
"20190106","경계","세곡","52","0.009","0.037","2.2","0.007"
"20190106","경계","행주","58","0.019","0.021","0.6","0.004"
"20190106","고공","관악산","43","0.013","0.012","0","0.004"
"20190106","고공","북한산","43","0.022","0.015","0.5","0.004"
"20190106","고공","남산","53","0.012","0.041","1.2","0.006"
"20190106","경계","궁동","45","0.032","0.039","0.7","0.005"
"20190106","중앙차로","공항대로","49","0.011","0.036","0.6","0.006"
"20190106","일반도로","영등포로","44","0.008","0.048","0.7","0.006"
"20190106","중앙차로","동작대로","59","0.004","0.026","0.7","0.006"
"20190106","일반도로","화랑로","48","0.008","0.028","0.6","0.004"
"20190106","일반도로","시흥대로","45","0.009","0.046","0.7","0.006"
"20190106","일반도로","신촌로","45","0.006","0.05","0.8","0.007"
"20190106","전용차로","정릉로","56","0.009","0.048","0.5","0.006"
"20190106","일반도로","홍릉로","54","0.011","0.024","0.5","0.006"
"20190106","중앙차로","강남대로","57","0.005","0.049","1","0.005"
"20190106","일반도로","도산대로","59","0.008","0.033","0.8","0.004"
"20190106","일반도로","천호대로","51","0.006","0.049","0.7","0.006"
"20190105","일반도로","신촌로","59","0.008","0.047","0.9","0.007"
"20190105","일반도로","한강대로","67","0.019","0.045","0.8","0.005"
"20190105","일반도로","시흥대로","51","0.014","0.039","0.7","0.005"
"20190105","중앙차로","공항대로","63","0.014","0.036","0.7","0.006"
"20190105","전용차로","정릉로","72","0.012","0.046","0.6","0.005"
"20190105","일반도로","화랑로","64","0.013","0.026","0.6","0.004"
"20190105","전용차로","강변북로","73","0.009","0.047","0.5","0.004"
"20190105","일반도로","도산대로","69","0.012","0.028","0.8","0.004"
"20190105","중앙차로","강남대로","73","0.008","0.047","0.7","0.004"
"20190105","일반도로","청계천로","55","0.018","0.031","0.7","0.006"
"20190105","일반도로","종로","65","0.02","0.027","0.6","0.005"
"20190105","경계","세곡","60","0.013","0.034","1.8","0.006"
"20190105","경계","행주","63","0.021","0.022","0.6","0.004"
"20190105","고공","관악산","52","0.014","0.018","0","0.004"
"20190105","고공","북한산","63","0.026","0.011","0.6","0.004"
"20190105","고공","남산","62","0.023","0.028","1.2","0.006"
"20190105","경계","궁동","44","0.035","0.034","0.8","0.004"
"20190105","일반도로","영등포로","53","0.011","0.045","0.8","0.005"
"20190105","일반도로","천호대로","71","0.011","0.052","0.8","0.006"
"20190105","일반도로","홍릉로","77","0.014","0.023","0.7","0.007"
"20190105","중앙차로","동작대로","70","0.01","0.024","0.7","0.008"
"20190104","일반도로","종로","58","0.002","0.065","1.1","0.006"
"20190104","일반도로","청계천로","48","0.003","0.069","1.4","0.007"
"20190104","일반도로","한강대로","65","0.004","0.1","1.3","0.007"
"20190104","경계","세곡","56","0.006","0.059","2.9","0.008"
"20190104","경계","행주","70","0.005","0.068","1.2","0.006"
"20190104","전용차로","정릉로","62","0.002","0.082","1.1","0.006"
"20190104","고공","관악산","34","0.024","0.013","0","0.004"
"20190104","중앙차로","공항대로","76","0.002","0.068","1.2","0.008"
"20190104","고공","북한산","46","0.01","0.038","0.7","0.005"
"20190104","일반도로","천호대로","57","0.003","0.069","1.2","0.007"
"20190104","고공","남산","49","0.004","0.064","1.4","0.007"
"20190104","경계","궁동","56","0.014","0.082","1.1","0.005"
"20190104","일반도로","신촌로","51","0.003","0.074","1.3","0.008"
"20190104","일반도로","화랑로","55","0.004","0.038","0.9","0.004"
"20190104","중앙차로","강남대로","54","0.003","0.071","1.3","0.005"
"20190104","중앙차로","동작대로","61","0.004","0.036","1.1","0.009"
"20190104","전용차로","강변북로","67","0.003","0.074","0.9","0.004"
"20190104","일반도로","영등포로","53","0.003","0.076","1.4","0.007"
"20190104","일반도로","홍릉로","64","0.002","0.041","0.9","0.007"
"20190104","일반도로","시흥대로","50","0.004","0.068","1.3","0.007"
"20190104","일반도로","도산대로","65","0.005","0.049","1.7","0.005"
"20190103","고공","관악산","22","0.01","0.015","0","0.004"
"20190103","고공","북한산","33","0.018","0.021","0.6","0.004"
"20190103","고공","남산","33","0.01","0.046","1.2","0.005"
"20190103","일반도로","시흥대로","34","0.007","0.054","0.8","0.006"
"20190103","전용차로","강변북로","47","0.004","0.063","0.6","0.004"
"20190103","일반도로","화랑로","41","0.005","0.035","0.8","0.004"
"20190103","중앙차로","동작대로","44","0.005","0.03","0.7","0.008"
"20190103","전용차로","정릉로","45","0.003","0.067","0.7","0.005"
"20190103","일반도로","홍릉로","44","0.006","0.032","0.6","0.006"
"20190103","일반도로","영등포로","30","0.006","0.052","0.8","0.005"
"20190103","일반도로","청계천로","33","0.005","0.051","1","0.005"
"20190103","중앙차로","공항대로","51","0.005","0.057","0.8","0.006"
"20190103","경계","궁동","38","0.028","0.055","0.7","0.005"
"20190103","일반도로","천호대로","51","0.003","0.065","1.1","0.006"
"20190103","일반도로","도산대로","38","0.006","0.036","1.4","0.004"
"20190103","일반도로","신촌로","33","0.005","0.055","0.9","0.006"
"20190103","일반도로","한강대로","38","0.008","0.065","0.8","0.005"
"20190103","경계","세곡","49","0.006","0.051","2.5","0.007"
"20190103","경계","행주","40","0.015","0.036","0.9","0.005"
"20190103","중앙차로","강남대로","45","0.004","0.061","1","0.004"
"20190103","일반도로","종로","39","0.006","0.046","0.7","0.004"
"20190102","중앙차로","강남대로","41","0.007","0.054","1","0.005"
"20190102","일반도로","도산대로","34","0.011","0.03","1.2","0.004"
"20190102","일반도로","천호대로","36","0.007","0.05","0.7","0.005"
"20190102","일반도로","신촌로","33","0.007","0.054","0.9","0.006"
"20190102","중앙차로","공항대로","48","0.007","0.05","0.8","0.006"
"20190102","일반도로","영등포로","30","0.009","0.046","0.7","0.005"
"20190102","중앙차로","동작대로","38","0.007","0.028","0.7","0.008"
"20190102","일반도로","시흥대로","33","0.011","0.044","0.8","0.006"
"20190102","일반도로","종로","31","0.014","0.033","0.5","0.004"
"20190102","일반도로","청계천로","27","0.013","0.038","0.7","0.005"
"20190102","일반도로","한강대로","33","0.016","0.05","0.7","0.004"
"20190102","일반도로","화랑로","30","0.008","0.03","0.6","0.004"
"20190102","전용차로","강변북로","40","0.007","0.051","0.5","0.005"
"20190102","전용차로","정릉로","37","0.006","0.062","0.7","0.005"
"20190102","일반도로","홍릉로","37","0.01","0.026","0.6","0.005"
"20190102","경계","세곡","39","0.008","0.041","2.3","0.006"
"20190102","경계","행주","42","0.012","0.04","1","0.005"
"20190102","고공","관악산","31","0.016","0.018","0","0.004"
"20190102","고공","북한산","25","0.027","0.008","0.5","0.004"
"20190102","고공","남산","31","0.021","0.028","1.1","0.005"
"20190102","경계","궁동","35","0.026","0.047","0.9","0.005"
"20190101","일반도로","홍릉로","45","0.011","0.026","0.6","0.005"
"20190101","일반도로","청계천로","30","0.014","0.035","0.7","0.004"
"20190101","일반도로","한강대로","39","0.015","0.048","0.7","0.004"
"20190101","일반도로","신촌로","35","0.01","0.041","0.7","0.005"
"20190101","경계","세곡","39","0.014","0.028","2.3","0.005"
"20190101","경계","행주","49","0.018","0.025","1","0.004"
"20190101","고공","관악산","31","0.024","0.011","0","0.004"
"20190101","고공","북한산","30","0.029","0.007","0.5","0.004"
"20190101","전용차로","강변북로","45","0.009","0.048","0.5","0.005"
"20190101","고공","남산","37","0.019","0.032","1.1","0.005"
"20190101","중앙차로","동작대로","44","0.01","0.023","0.6","0.007"
"20190101","일반도로","영등포로","34","0.011","0.039","0.7","0.004"
"20190101","경계","궁동","30","0.03","0.03","0.6","0.004"
"20190101","중앙차로","공항대로","44","0.012","0.034","0.7","0.005"
"20190101","전용차로","정릉로","43","0.01","0.055","0.7","0.005"
"20190101","일반도로","화랑로","37","0.01","0.027","0.7","0.004"
"20190101","일반도로","시흥대로","32","0.016","0.033","0.6","0.004"
"20190101","중앙차로","강남대로","40","0.01","0.041","0.9","0.004"
"20190101","일반도로","도산대로","40","0.013","0.026","1.1","0.004"
"20190101","일반도로","종로","35","0.016","0.031","0.6","0.003"
"20190101","일반도로","천호대로","40","0.011","0.045","0.9","0.004"
"20181231","경계","궁동","38","0.022","0.05","0.8","0.005"
"20181231","일반도로","신촌로","44","0.004","0.059","1","0.006"
"20181231","일반도로","종로","48","0.006","0.047","0.8","0.004"
"20181231","일반도로","청계천로","40","0.005","0.049","0.9","0.005"
"20181231","일반도로","한강대로","52","0.007","0.072","0.9","0.004"
"20181231","중앙차로","공항대로","61","0.005","0.052","0.9","0.006"
"20181231","일반도로","시흥대로","45","0.006","0.056","1","0.005"
"20181231","일반도로","천호대로","44","0.004","0.053","0.9","0.004"
"20181231","일반도로","도산대로","48","0.006","0.037","1.3","0.004"
"20181231","중앙차로","강남대로","52","0.004","0.063","1.1","0.005"
"20181231","중앙차로","동작대로","49","0.004","0.03","0.9","0.008"
"20181231","일반도로","영등포로","43","0.005","0.053","0.9","0.005"
"20181231","일반도로","화랑로","47","0.005","0.031","0.7","0.004"
"20181231","전용차로","강변북로","50","0.004","0.056","0.6","0.005"
"20181231","경계","세곡","50","0.006","0.044","2.6","0.006"
"20181231","일반도로","홍릉로","59","0.004","0.031","0.7","0.005"
"20181231","경계","행주","59","0.011","0.037","1","0.004"
"20181231","고공","관악산","31","0.009","0.016","0","0.004"
"20181231","고공","북한산","32","0.017","0.02","0.6","0.003"
"20181231","고공","남산","44","0.01","0.045","1.2","0.005"
"20181231","전용차로","정릉로","55","0.004","0.068","0.8","0.005"
"20181230","일반도로","청계천로","26","0.014","0.028","0.5","0.004"
"20181230","일반도로","홍릉로","34","0.012","0.02","0.5","0.005"
"20181230","중앙차로","공항대로","33","0.011","0.032","0.6","0.005"
"20181230","경계","궁동","25","0.029","0.028","0.5","0.005"
"20181230","고공","남산","29","0.016","0.028","1.1","0.005"
"20181230","고공","북한산","27","0.021","0.01","0.5","0.004"
"20181230","고공","관악산","30","0.009","0.013","0","0.005"
"20181230","경계","행주","35","0.018","0.02","0.8","0.004"
"20181230","경계","세곡","36","0.012","0.027","2","0.005"
"20181230","중앙차로","강남대로","34","0.011","0.038","0.6","0.005"
"20181230","일반도로","천호대로","33","0.009","0.041","0.7","0.004"
"20181230","전용차로","강변북로","34","0.012","0.036","0.4","0.005"
"20181230","일반도로","화랑로","30","0.008","0.025","0.6","0.005"
"20181230","일반도로","신촌로","30","0.009","0.041","0.7","0.005"
"20181230","일반도로","도산대로","36","0.011","0.026","1.1","0.004"
"20181230","중앙차로","동작대로","35","0.01","0.021","0.6","0.008"
"20181230","일반도로","영등포로","26","0.011","0.035","0.6","0.004"
"20181230","일반도로","시흥대로","27","0.012","0.035","0.6","0.005"
"20181230","일반도로","한강대로","35","0.013","0.044","0.7","0.004"
"20181230","일반도로","종로","31","0.016","0.027","0.5","0.004"
"20181230","전용차로","정릉로","37","0.01","0.051","0.5","0.005"
"20181229","중앙차로","공항대로","41","0.016","0.028","0.4","0.005"
"20181229","일반도로","천호대로","34","0.016","0.029","0.4","0.004"
"20181229","일반도로","신촌로","36","0.011","0.039","0.6","0.005"
"20181229","전용차로","정릉로","47","0.016","0.04","0.3","0.004"
"20181229","일반도로","영등포로","32","0.015","0.028","0.5","0.004"
"20181229","경계","행주","48","0.024","0.01","0.6","0.004"
"20181229","경계","세곡","37","0.022","0.017","1.5","0.005"
"20181229","중앙차로","동작대로","41","0.015","0.018","0.4","0.007"
"20181229","고공","북한산","40","0.028","0.006","0.4","0.004"
"20181229","전용차로","강변북로","42","0.015","0.03","0.2","0.005"
"20181229","일반도로","화랑로","33","0.017","0.018","0.3","0.004"
"20181229","중앙차로","강남대로","43","0.015","0.032","0.4","0.004"
"20181229","고공","남산","43","0.025","0.017","0.8","0.005"
"20181229","경계","궁동","29","0.038","0.019","0.6","0.005"
"20181229","고공","관악산","41","0.021","0.01","0","0.005"
"20181229","일반도로","한강대로","43","0.021","0.034","0.5","0.004"
"20181229","일반도로","도산대로","45","0.016","0.02","0.9","0.004"
"20181229","일반도로","시흥대로","32","0.017","0.026","0.5","0.004"
"20181229","일반도로","홍릉로","40","0.018","0.017","0.4","0.005"
"20181229","일반도로","청계천로","30","0.021","0.019","0.4","0.004"
"20181229","일반도로","종로","35","0.024","0.016","0.3","0.003"
"20181228","중앙차로","공항대로","41","0.012","0.031","0.5","0.005"
"20181228","경계","궁동","29","0.037","0.022","0.5","0.005"
"20181228","일반도로","영등포로","32","0.011","0.032","0.5","0.004"
"20181228","중앙차로","동작대로","40","0.01","0.018","0.4","0.008"
"20181228","고공","북한산","31","0.022","0.007","0.4","0.004"
"20181228","일반도로","시흥대로","32","0.013","0.029","0.5","0.005"
"20181228","일반도로","도산대로","39","0.012","0.022","0.9","0.004"
"20181228","일반도로","청계천로","29","0.015","0.021","0.5","0.004"
"20181228","경계","세곡","33","0.014","0.02","1.8","0.005"
"20181228","경계","행주","42","0.02","0.013","0.7","0.004"
"20181228","일반도로","홍릉로","36","0.012","0.021","0.3","0.005"
"20181228","일반도로","신촌로","34","0.011","0.033","0.6","0.005"
"20181228","일반도로","천호대로","33","0.009","0.039","0.6","0.004"
"20181228","일반도로","화랑로","29","0.013","0.018","0.4","0.004"
"20181228","전용차로","강변북로","39","0.01","0.034","0.3","0.005"
"20181228","고공","관악산","37","0.009","0.013","0","0.005"
"20181228","고공","남산","35","0.019","0.02","0.8","0.005"
"20181228","중앙차로","강남대로","43","0.01","0.039","0.5","0.005"
"20181228","일반도로","한강대로","38","0.016","0.038","0.5","0.004"
"20181228","전용차로","정릉로","38","0.011","0.045","0.4","0.005"
"20181228","일반도로","종로","34","0.018","0.019","0.4","0.003"
"20181227","고공","관악산","25","0.017","0.009","0","0.005"
"20181227","고공","북한산","28","0.026","0.005","0.4","0.004"
"20181227","고공","남산","28","0.026","0.015","0.6","0.004"
"20181227","경계","궁동","19","0.057","0.016","0.5","0.005"
"20181227","중앙차로","동작대로","29","0.016","0.016","0.3","0.007"
"20181227","일반도로","도산대로","31","0.016","0.018","0.8","0.003"
"20181227","일반도로","종로","25","0.025","0.014","0.3","0.003"
"20181227","중앙차로","공항대로","30","0.019","0.025","0.4","0.005"
"20181227","일반도로","청계천로","22","0.021","0.016","0.4","0.003"
"20181227","일반도로","신촌로","25","0.015","0.034","0.5","0.004"
"20181227","일반도로","화랑로","24","0.019","0.015","0.3","0.004"
"20181227","일반도로","시흥대로","21","0.019","0.021","0.4","0.003"
"20181227","일반도로","한강대로","31","0.026","0.027","0.5","0.004"
"20181227","일반도로","천호대로","26","0.016","0.028","0.4","0.003"
"20181227","일반도로","홍릉로","29","0.018","0.019","0.3","0.004"
"20181227","전용차로","정릉로","32","0.017","0.041","0.3","0.004"
"20181227","전용차로","강변북로","29","0.015","0.029","0.2","0.005"
"20181227","경계","행주","31","0.025","0.008","0.6","0.004"
"20181227","중앙차로","강남대로","30","0.015","0.033","0.4","0.004"
"20181227","경계","세곡","19","0.022","0.015","1.4","0.004"
"20181227","일반도로","영등포로","22","0.016","0.029","0.5","0.004"
"20181226","전용차로","정릉로","56","0.012","0.05","0.5","0.005"
"20181226","일반도로","신촌로","50","0.007","0.048","0.8","0.006"
"20181226","일반도로","한강대로","62","0.015","0.044","0.7","0.005"
"20181226","일반도로","청계천로","44","0.013","0.032","0.7","0.005"
"20181226","중앙차로","동작대로","61","0.009","0.021","0.6","0.007"
"20181226","일반도로","종로","51","0.015","0.027","0.6","0.004"
"20181226","일반도로","홍릉로","53","0.012","0.029","0.6","0.006"
"20181226","일반도로","시흥대로","48","0.011","0.037","0.6","0.005"
"20181226","경계","세곡","49","0.011","0.032","1.6","0.005"
"20181226","경계","행주","60","0.022","0.018","0.8","0.004"
"20181226","고공","관악산","53","0.01","0.018","0","0.005"
"20181226","고공","북한산","49","0.022","0.015","0.6","0.004"
"20181226","고공","남산","53","0.016","0.031","0.8","0.005"
"20181226","경계","궁동","41","0.028","0.027","0.7","0.005"
"20181226","전용차로","강변북로","61","0.006","0.046","0.5","0.005"
"20181226","일반도로","도산대로","62","0.01","0.028","1","0.004"
"20181226","일반도로","영등포로","49","0.01","0.04","0.7","0.005"
"20181226","중앙차로","강남대로","66","0.008","0.045","0.7","0.004"
"20181226","일반도로","천호대로","48","0.008","0.045","0.7","0.006"
"20181226","중앙차로","공항대로","59","0.014","0.036","0.7","0.006"
"20181226","일반도로","화랑로","45","0.011","0.025","0.5","0.004"
"20181225","일반도로","천호대로","39","0.003","0.054","0.8","0.006"
"20181225","일반도로","한강대로","41","0.004","0.071","0.8","0.005"
"20181225","경계","궁동","35","0.012","0.057","0.7","0.006"
"20181225","고공","남산","29","0.006","0.055","0.9","0.006"
"20181225","고공","북한산","32","0.005","0.037","0.6","0.004"
"20181225","고공","관악산","7","0.032","0.008","0","0.005"
"20181225","경계","행주","43","0.004","0.061","1","0.005"
"20181225","일반도로","영등포로","30","0.003","0.059","0.8","0.005"
"20181225","경계","세곡","29","0.006","0.037","1.8","0.006"
"20181225","일반도로","도산대로","39","0.005","0.04","1.1","0.004"
"20181225","중앙차로","강남대로","35","0.004","0.052","0.9","0.005"
"20181225","일반도로","화랑로","32","0.005","0.031","0.6","0.005"
"20181225","일반도로","홍릉로","38","0.003","0.041","0.6","0.005"
"20181225","전용차로","정릉로","40","0.003","0.073","0.7","0.005"
"20181225","일반도로","신촌로","28","0.003","0.055","0.8","0.006"
"20181225","일반도로","종로","33","0.003","0.054","0.8","0.005"
"20181225","중앙차로","동작대로","35","0.004","0.027","0.7","0.007"
"20181225","일반도로","청계천로","28","0.003","0.052","0.9","0.005"
"20181225","중앙차로","공항대로","41","0.003","0.05","0.8","0.006"
"20181225","전용차로","강변북로","40","0.004","0.057","0.5","0.005"
"20181225","일반도로","시흥대로","31","0.003","0.059","0.9","0.005"
"20181224","고공","북한산","16","0.025","0.008","0.4","0.003"
"20181224","일반도로","홍릉로","27","0.013","0.026","0.5","0.005"
"20181224","고공","남산","22","0.019","0.028","0.5","0.005"
"20181224","경계","궁동","19","0.026","0.031","0.5","0.005"
"20181224","일반도로","신촌로","24","0.009","0.044","0.6","0.005"
"20181224","경계","세곡","22","0.012","0.03","1.4","0.005"
"20181224","중앙차로","강남대로","28","0.01","0.045","0.5","0.004"
"20181224","일반도로","영등포로","21","0.011","0.04","0.6","0.005"
"20181224","중앙차로","동작대로","27","0.009","0.022","0.5","0.007"
"20181224","일반도로","도산대로","26","0.011","0.028","0.8","0.004"
"20181224","일반도로","천호대로","26","0.01","0.042","0.5","0.005"
"20181224","일반도로","화랑로","22","0.011","0.025","0.4","0.004"
"20181224","전용차로","강변북로","29","0.009","0.042","0.3","0.005"
"20181224","중앙차로","공항대로","32","0.011","0.04","0.5","0.006"
"20181224","일반도로","한강대로","25","0.017","0.044","0.5","0.005"
"20181224","일반도로","청계천로","19","0.015","0.029","0.5","0.004"
"20181224","일반도로","종로","22","0.019","0.025","0.4","0.003"
"20181224","일반도로","시흥대로","22","0.012","0.039","0.5","0.005"
"20181224","경계","행주","25","0.019","0.024","0.6","0.004"
"20181224","고공","관악산","18","0.012","0.016","0","0.005"
"20181224","전용차로","정릉로","29","0.011","0.06","0.4","0.004"
"20181223","일반도로","영등포로","48","0.018","0.033","0.7","0.005"
"20181223","경계","행주","62","0.027","0.014","0.9","0.004"
"20181223","경계","세곡","51","0.019","0.026","1.3","0.005"
"20181223","일반도로","시흥대로","47","0.02","0.029","0.6","0.004"
"20181223","중앙차로","동작대로","57","0.015","0.019","0.6","0.006"
"20181223","일반도로","도산대로","61","0.017","0.023","0.9","0.004"
"20181223","고공","관악산","48","0.018","0.01","0","0.005"
"20181223","고공","남산","58","0.026","0.026","0.7","0.005"
"20181223","고공","북한산","49","0.031","0.009","0.6","0.004"
"20181223","전용차로","강변북로","63","0.012","0.039","0.5","0.005"
